CountryID,Country,Currency,IndicatorName,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
4,Afghanistan,Afghani,Final consumption expenditure,"76,097,244","82,197,023","69,497,573","73,697,424","89,296,879","97,796,585","101,196,466","120,595,787","132,395,369","144,412,055","144,209,310","153,880,877","155,697,168","154,012,667","152,133,930","150,429,745","150,380,579","130,749,240","120,650,642","151,348,712","163,997,468","157,693,775","170,746,813","136,072,422","941,554,801","2,927,661,522","8,777,063,229","10,513,174,336","10,482,675,763","156,992,028,444","213,455,943,727","220,711,202,919","240,678,000,000","326,545,000,000","348,841,000,000","412,212,000,000","450,990,000,000","619,938,000,000","667,125,000,000","695,148,000,000","831,843,000,000","929,064,000,000","1,044,406,000,000","1,103,641,000,000","1,123,997,000,000","1,196,342,000,000","1,285,608,000,000","1,390,566,146,249"
4,Afghanistan,Afghani,Household consumption expenditure (including Non-profit institutions serving households),"70,967,106","76,655,665","64,812,356","68,729,071","83,276,881","91,203,574","94,374,250","112,465,756","123,469,861","134,676,438","134,487,360","143,506,908","145,200,766","143,629,814","141,877,719","140,288,490","140,242,548","121,934,653","112,517,112","141,145,143","152,941,351","147,064,003","159,233,566","126,899,409","878,111,371","2,730,067,760","8,185,799,771","9,805,763,285","9,771,705,417","146,476,323,097","199,141,933,246","205,387,379,444","225,164,000,000","304,573,000,000","322,140,000,000","379,330,000,000","410,644,000,000","566,338,000,000","612,492,000,000","623,348,000,000","727,204,000,000","819,180,000,000","913,230,000,000","964,147,000,000","973,932,000,000","1,044,076,000,000","1,121,093,000,000","1,210,416,228,483"
4,Afghanistan,Afghani,General government final consumption expenditure,"5,130,138","5,541,358","4,685,217","4,968,352","6,019,998","6,593,011","6,822,215","8,130,031","8,925,508","9,735,617","9,721,950","10,373,969","10,496,401","10,382,853","10,256,212","10,141,256","10,138,031","8,814,587","8,133,530","10,203,569","11,056,118","10,629,772","11,513,247","9,173,013","63,443,430","197,593,763","591,263,458","707,411,050","710,970,346","10,515,705,347","14,314,010,481","15,323,823,474","15,514,000,000","21,972,000,000","26,701,000,000","32,882,000,000","40,346,000,000","53,600,000,000","54,633,000,000","71,800,000,000","104,639,000,000","109,884,000,000","131,176,000,000","139,494,000,000","150,065,000,000","152,266,000,000","164,515,000,000","180,149,917,766"
4,Afghanistan,Afghani,Gross capital formation,"4,299,850","4,499,842","4,699,836","5,699,800","8,499,703","10,399,636","15,699,451","16,499,423","20,599,280","21,529,258","21,213,540","23,171,833","23,186,447","22,927,297","22,737,329","22,426,182","22,426,900","19,510,880","17,994,589","22,576,394","24,465,031","22,370,440","23,070,518","17,537,050","115,904,521","344,655,890","989,294,240","1,135,759,758","1,086,508,451","15,626,040,652","20,420,423,650","23,382,594,874","22,875,000,000","28,243,000,000","47,474,000,000","71,475,000,000","91,913,000,000","97,418,000,000","97,969,000,000","110,052,000,000","130,424,000,000","141,792,000,000","178,414,000,000","200,176,000,000","214,397,000,000","239,843,000,000","236,173,000,000","266,558,223,670"
4,Afghanistan,Afghani,Gross fixed capital formation (including Acquisitions less disposals of valuables),"4,299,850","4,499,842","4,699,836","5,699,800","8,499,703","10,399,636","15,699,451","16,499,423","20,599,280","21,529,258","21,213,540","23,171,833","23,186,447","22,927,297","22,737,329","22,426,182","22,426,900","19,510,880","17,994,589","22,576,394","24,465,031","22,370,440","23,070,518","17,537,050","115,904,521","344,655,890","989,294,240","1,135,759,758","1,086,508,451","15,626,040,652","20,420,423,650","23,382,594,874","22,875,000,000","28,243,000,000","47,474,000,000","71,475,000,000","91,913,000,000","97,418,000,000","97,969,000,000","110,052,000,000","130,424,000,000","141,792,000,000","178,414,000,000","200,176,000,000","214,397,000,000","239,843,000,000","236,173,000,000","266,558,223,670"
4,Afghanistan,Afghani,Exports of goods and services,"7,699,731","8,999,685","10,599,629","10,099,647","13,599,525","13,499,528","15,199,469","15,499,459","16,099,437","19,255,816","18,434,077","19,634,171","20,175,791","19,765,200","19,549,842","19,376,470","19,331,243","16,816,985","15,522,766","19,464,843","21,094,894","23,371,848","28,387,326","24,892,318","186,804,897","622,948,426","1,985,232,854","2,509,583,371","2,625,247,973","41,044,445,513","58,015,469,775","58,011,225,701","60,068,000,000","97,871,000,000","82,525,000,000","85,319,000,000","93,257,000,000","87,408,000,000","93,417,000,000","90,464,000,000","73,164,000,000","52,298,000,000","58,664,000,000","73,277,000,000","77,993,000,000","86,704,000,000","91,983,000,000","98,943,329,883"
4,Afghanistan,Afghani,Imports of goods and services,"9,399,672","13,299,535","12,999,545","11,499,598","14,399,497","15,199,469","17,099,403","19,699,312","20,599,280","23,483,416","23,150,710","24,556,802","25,053,199","24,694,888","24,383,868","24,145,573","24,117,678","20,970,750","19,355,472","24,275,953","26,305,868","34,428,287","46,391,190","43,684,110","345,347,073","1,198,346,056","3,940,610,620","5,109,540,001","5,458,382,788","86,857,488,131","124,630,678,894","130,129,562,464","121,090,000,000","211,988,000,000","211,529,000,000","241,260,000,000","261,007,000,000","286,151,000,000","250,549,000,000","259,560,000,000","328,043,000,000","378,442,000,000","540,537,000,000","578,020,000,000","543,576,000,000","610,686,000,000","653,902,000,000","696,733,612,927"
4,Afghanistan,Afghani,Gross Domestic Product (GDP),"78,697,146","82,397,024","71,797,487","77,997,271","96,996,607","106,496,275","114,995,981","132,895,358","148,494,814","161,713,716","160,706,221","172,130,086","174,006,212","172,010,281","170,037,238","168,086,829","168,021,049","146,106,360","134,812,528","169,114,001","183,251,531","169,007,742","175,813,389","134,817,588","898,916,321","2,696,916,667","7,810,968,827","9,048,962,719","8,736,033,093","126,804,759,728","167,260,766,750","171,975,001,917","202,531,000,000","240,671,000,000","267,311,000,000","327,745,000,000","375,152,000,000","518,614,000,000","541,112,000,000","632,716,000,000","746,859,000,000","896,162,000,000","1,086,198,000,000","1,196,728,000,000","1,221,127,000,000","1,260,050,000,000","1,373,275,000,000","1,486,674,223,485"
4,Afghanistan,Afghani,"Agriculture, hunting, forestry, fishing (ISIC A-B)","39,539,568","41,399,045","36,072,594","39,187,835","48,736,341","53,502,069","57,778,430","66,785,119","74,570,443","81,277,561","80,809,596","86,251,663","87,678,234","86,617,050","84,307,054","86,105,348","84,445,681","69,048,221","82,598,796","114,501,847","65,496,129","83,995,345","97,480,140","85,584,172","658,819,878","1,771,500,000","4,987,235,798","5,616,104,301","5,270,259,558","74,359,191,259","95,339,869,625","91,571,104,917","87,425,000,000","98,805,000,000","88,955,000,000","112,194,000,000","122,511,000,000","174,343,000,000","150,133,000,000","196,843,000,000","207,300,000,000","241,743,000,000","275,819,000,000","295,270,000,000","294,038,000,000","274,103,000,000","316,510,000,000","341,342,376,415"
4,Afghanistan,Afghani,"Mining, Manufacturing, Utilities (ISIC C-E)","17,121,342","17,926,313","15,620,008","16,969,323","21,102,687","23,167,763","25,021,136","28,912,090","32,297,303","35,204,260","34,949,280","37,408,257","37,983,168","37,293,122","36,878,135","37,175,530","35,682,842","31,720,892","23,053,181","26,321,915","37,732,126","34,266,053","21,282,194","14,097,050","73,712,329","146,500,000","534,116,749","778,917,187","946,603,168","17,296,189,453","28,719,055,750","33,895,760,500","34,673,000,000","38,032,000,000","44,798,000,000","52,491,000,000","58,816,000,000","88,992,000,000","94,887,000,000","83,988,000,000","96,056,000,000","128,171,000,000","141,570,000,000","141,078,000,000","145,434,000,000","149,981,000,000","162,682,000,000","176,710,455,387"
4,Afghanistan,Afghani,Manufacturing (ISIC D),"16,823,905","17,614,891","15,348,652","16,674,526","20,736,085","22,765,284","24,586,462","28,409,820","31,736,218","34,592,690","34,342,127","36,758,361","37,323,374","36,645,213","36,237,375","36,530,023","35,062,609","31,169,584","22,653,077","25,865,546","37,076,968","33,667,353","20,912,508","13,854,099","72,440,825","143,937,642","524,494,299","765,781,801","930,935,514","16,996,507,263","28,182,145,120","33,196,108,123","34,288,000,000","37,462,000,000","43,848,000,000","51,150,000,000","57,030,000,000","86,149,000,000","91,879,000,000","80,437,000,000","90,943,000,000","117,171,000,000","130,850,000,000","130,985,000,000","135,889,000,000","140,434,000,000","151,339,000,000","164,988,995,414"
4,Afghanistan,Afghani,Construction (ISIC F),"2,126,877","2,226,881","1,940,340","2,108,025","2,621,489","2,877,746","3,108,579","3,591,590","4,010,598","4,376,325","4,340,127","4,639,979","4,737,095","4,616,724","4,557,880","4,710,823","4,316,146","3,901,230","3,223,195","4,012,549","5,692,456","5,383,798","6,825,887","5,257,299","32,520,145","137,166,667","411,203,262","493,084,142","492,727,834","7,402,850,361","10,107,135,500","10,904,450,083","8,700,000,000","12,240,000,000","20,714,000,000","30,135,000,000","39,371,000,000","41,500,000,000","43,741,000,000","49,954,000,000","57,552,000,000","65,199,000,000","81,255,000,000","93,868,000,000","107,470,000,000","124,280,000,000","126,779,000,000","138,240,185,579"
4,Afghanistan,Afghani,"Wholesale, retail trade, restaurants and hotels (ISIC G-H)","10,289,633","10,772,878","9,388,503","10,197,524","12,679,868","13,932,281","15,027,353","17,365,868","19,470,921","21,061,024","20,998,097","22,801,699","22,199,747","22,694,370","23,445,952","18,979,912","24,363,710","22,754,643","12,295,704","7,832,819","50,968,982","23,088,600","24,383,950","16,520,771","58,536,261","260,083,333","637,910,723","625,840,695","511,669,198","6,289,564,294","7,025,691,750","7,948,424,458","20,350,000,000","22,681,000,000","24,708,000,000","28,786,000,000","32,010,000,000","44,850,000,000","48,097,000,000","49,813,000,000","59,678,000,000","71,640,000,000","95,296,000,000","101,126,000,000","99,416,000,000","107,163,000,000","106,616,000,000","120,963,867,578"
4,Afghanistan,Afghani,"Transport, storage and communication (ISIC I)","3,814,182","3,993,406","3,479,600","3,780,546","4,700,644","5,160,820","5,576,001","6,437,060","7,195,257","7,855,134","7,759,257","8,349,554","8,514,730","8,154,321","8,362,808","8,440,014","7,195,264","7,964,378","6,178,212","7,686,080","11,147,093","10,767,596","12,801,700","4,381,926","24,358,226","177,083,333","537,839,572","653,407,829","661,511,643","10,069,234,714","13,928,125,750","16,356,675,125","20,274,000,000","31,032,000,000","37,443,000,000","37,888,000,000","47,466,000,000","71,926,000,000","91,481,000,000","116,364,000,000","145,913,000,000","174,418,000,000","242,580,000,000","293,697,000,000","288,114,000,000","308,382,000,000","331,606,000,000","357,867,216,168"
4,Afghanistan,Afghani,Other Activities (ISIC J-P),"5,806,393","6,079,390","5,297,214","5,754,861","7,156,623","7,856,737","8,485,741","9,805,046","10,951,856","11,941,302","11,851,428","12,680,686","12,895,877","12,635,354","12,487,373","12,680,261","12,012,346","10,722,057","7,458,381","8,753,732","12,214,744","11,506,350","13,039,519","8,976,370","50,969,482","204,583,333","587,277,824","674,358,764","645,323,328","9,285,103,746","12,140,888,375","11,298,586,833","28,538,001,600","32,511,222,432","43,344,745,136","56,805,982,580","63,415,337,805","83,807,290,632","98,443,155,760","113,971,630,872","153,058,045,322","182,512,369,488","208,285,812,569","224,398,206,682","244,745,072,607","245,651,049,322","270,640,274,158","293,596,113,644"
4,Afghanistan,Afghani,Total Value Added,"78,697,995","82,397,913","71,798,259","77,998,114","96,997,652","106,497,416","114,997,240","132,896,773","148,496,378","161,715,606","160,707,785","172,131,838","174,008,851","172,010,941","170,039,202","168,091,888","168,015,989","146,111,421","134,807,469","169,108,942","183,251,530","169,007,742","175,813,390","134,817,588","898,916,321","2,696,916,666","7,695,583,928","8,841,712,918","8,528,094,729","124,702,133,827","167,260,766,750","171,975,001,916","199,960,001,600","235,301,222,432","259,962,745,136","318,299,982,580","363,589,337,805","505,418,290,632","526,782,155,760","610,933,630,872","719,557,045,322","863,683,369,488","1,044,805,812,569","1,149,437,206,682","1,179,217,072,607","1,209,560,049,322","1,314,833,274,158","1,428,720,214,771"
8,Albania,Lek,Final consumption expenditure,"7,591,456,824","7,809,842,024","8,034,541,337","8,263,282,773","8,503,419,589","8,748,178,017","8,989,322,471","9,266,508,644","9,525,546,277","9,753,273,697","10,150,000,000","10,347,000,000","10,468,000,000","10,986,000,000","11,386,000,000","11,449,000,000","11,957,000,000","12,448,000,000","12,372,000,000","13,037,000,000","13,942,000,000","17,896,530,978","84,079,815,898","161,708,995,034","195,243,640,652","230,756,795,501","380,716,627,753","383,295,802,392","431,575,243,305","449,900,642,220","463,244,398,172","500,542,739,387","557,807,269,094","619,648,104,884","652,200,454,758","707,476,197,155","769,319,104,336","890,645,062,771","1,010,136,930,389","1,052,102,441,397","1,106,590,150,286","1,161,113,861,155","1,183,692,059,129","1,229,288,972,091","1,287,018,487,075","1,316,771,205,061","1,365,269,719,660","1,432,343,097,138"
8,Albania,Lek,Household consumption expenditure (including Non-profit institutions serving households),"6,562,803,916","6,751,434,817","6,945,820,110","7,143,799,430","7,350,485,573","7,563,205,202","7,772,240,602","8,007,116,931","8,239,022,309","8,434,574,958","8,755,000,000","8,976,000,000","9,048,000,000","9,519,000,000","9,833,000,000","9,881,000,000","10,345,000,000","10,785,000,000","10,764,000,000","11,392,000,000","12,227,000,000","14,400,464,200","74,449,595,539","144,616,537,185","170,589,277,012","200,489,219,511","349,428,447,146","348,751,090,716","390,331,340,511","403,710,177,136","414,665,914,976","440,670,898,568","488,606,935,335","544,429,874,945","569,539,701,041","618,766,831,947","677,443,757,327","789,482,455,046","897,974,042,161","925,017,624,138","968,278,486,530","1,018,381,231,067","1,039,151,161,457","1,080,438,964,308","1,127,229,998,740","1,157,410,580,920","1,199,331,417,028","1,254,462,515,175"
8,Albania,Lek,General government final consumption expenditure,"1,028,652,908","1,058,407,207","1,088,721,227","1,119,483,343","1,152,934,016","1,184,972,815","1,217,081,869","1,259,391,713","1,286,523,968","1,318,698,739","1,395,000,000","1,371,000,000","1,420,000,000","1,467,000,000","1,553,000,000","1,568,000,000","1,612,000,000","1,663,000,000","1,608,000,000","1,645,000,000","1,715,000,000","3,496,066,778","9,630,220,359","17,092,457,849","24,654,363,640","30,267,575,990","31,288,180,607","34,544,711,676","41,243,902,794","46,190,465,083","48,578,483,196","59,871,840,820","69,200,333,759","75,218,229,939","82,660,753,718","88,709,365,209","91,875,347,010","101,162,607,726","112,162,888,228","127,084,817,259","138,311,663,756","142,732,630,088","144,540,897,673","148,850,007,783","159,788,488,336","159,360,624,141","165,938,302,632","177,880,581,963"
8,Albania,Lek,Gross capital formation,"4,124,250,102","4,241,593,036","4,361,719,825","4,493,953,222","4,614,034,834","4,742,896,827","4,915,131,896","4,993,780,839","5,151,461,420","5,468,656,296","5,233,000,000","5,655,000,000","6,508,000,000","5,963,000,000","5,235,000,000","5,672,000,000","5,456,000,000","4,817,000,000","4,971,000,000","5,926,000,000","4,108,000,000","1,161,993,339","2,544,580,569","15,968,865,887","31,858,747,939","46,578,697,807","47,123,882,674","56,527,529,552","84,223,105,621","107,805,169,031","159,915,524,482","206,950,970,115","220,116,797,163","243,266,578,217","278,802,182,264","304,937,408,651","332,252,371,291","351,304,871,579","386,648,832,381","395,319,642,019","375,719,906,943","408,572,585,990","377,566,023,925","378,723,569,022","358,240,269,600","370,324,427,295","378,803,042,509","354,076,965,040"
8,Albania,Lek,Gross fixed capital formation (including Acquisitions less disposals of valuables),"3,835,283,943","3,946,218,621","4,057,625,610","4,175,610,811","4,298,647,894","4,411,069,274","4,550,550,554","4,689,921,998","4,766,094,139","4,995,827,523","5,134,000,000","4,997,000,000","5,743,000,000","5,853,000,000","6,099,000,000","5,594,000,000","5,456,000,000","5,502,000,000","5,418,000,000","5,854,000,000","5,810,000,000","1,161,993,339","2,544,580,569","15,968,865,887","31,858,747,939","46,578,697,807","70,600,197,126","68,345,839,067","82,884,976,510","104,435,812,827","159,915,524,482","206,950,970,115","220,116,797,163","243,266,578,217","278,802,182,264","304,937,408,651","332,252,371,291","351,304,871,579","366,881,907,033","374,169,000,000","352,412,127,217","381,944,271,533","353,043,996,890","352,087,846,277","337,087,176,412","350,164,402,407","361,988,627,948","391,725,496,461"
8,Albania,Lek,Changes in inventories,"288,966,160","295,374,416","304,094,214","318,342,412","315,386,940","331,827,554","364,581,341","303,858,841","385,367,281","472,828,773","99,000,000","658,000,000","765,000,000","110,000,000","-864,000,000","78,000,000",0,"-685,000,000","-447,000,000","72,000,000","-1,702,000,000",,,,,,"-23,476,314,452","-11,818,309,515","1,338,129,111","3,369,356,204",,,,,,,,,"19,766,925,348","21,150,642,019","23,307,779,726","26,628,314,457","24,522,027,034","26,635,722,745","21,153,093,188","20,160,024,888","16,814,414,561","-37,648,531,420"
8,Albania,Lek,Exports of goods and services,"2,542,506,255","2,615,685,812","2,692,402,508","2,765,928,100","2,848,106,352","2,936,312,805","2,998,735,756","3,109,561,098","3,217,581,431","3,192,976,993","3,465,687,560","3,564,222,510","3,092,826,347","2,936,511,800","2,773,930,986","2,641,669,497","2,526,590,307","2,574,730,710","2,688,476,006","3,233,855,230","2,413,077,499","1,143,914,563","5,622,767,165","18,657,591,828","20,203,941,593","27,670,794,686","41,838,953,876","36,398,234,514","47,873,112,733","80,466,616,551","100,817,614,974","120,202,889,037","127,871,728,433","141,290,655,842","163,889,172,142","185,061,957,416","220,013,068,781","272,741,053,500","273,437,162,453","288,738,012,376","346,845,674,364","380,322,453,716","385,682,017,496","390,385,576,011","393,657,424,563","391,098,102,580","426,693,482,069","489,532,367,595"
8,Albania,Lek,Imports of goods and services,"2,522,979,098","2,595,159,423","2,669,958,236","2,746,964,401","2,824,328,432","2,907,540,208","2,991,566,974","3,069,738,773","3,172,170,734","3,258,502,505","3,316,687,560","3,500,222,510","3,531,826,347","3,167,511,800","2,891,930,986","2,906,669,497","2,556,590,307","2,593,730,710","3,030,476,006","3,522,855,230","3,652,077,499","4,368,789,846","43,312,862,586","75,359,191,943","69,324,503,419","76,548,868,741","121,065,337,768","129,175,375,865","154,682,843,130","165,783,684,233","217,213,567,836","254,440,121,342","290,469,697,945","312,933,154,311","330,688,426,783","384,867,229,552","428,141,815,211","530,598,326,132","563,565,327,981","570,299,749,860","602,020,644,680","676,025,747,282","634,054,346,905","633,949,768,784","658,512,016,934","638,748,757,179","674,866,037,314","722,969,487,915"
8,Albania,Lek,Gross Domestic Product (GDP),"11,327,885,280","11,652,924,299","11,987,632,242","12,332,717,304","12,685,079,084","13,050,551,845","13,428,728,389","13,803,731,983","14,211,379,629","14,630,301,363","14,992,859,359","15,508,323,363","15,962,974,197","16,137,691,397","15,930,154,391","16,270,901,195","16,779,608,180","16,647,363,669","16,410,868,012","18,025,795,498","16,228,428,506","15,833,649,034","48,934,315,111","120,976,259,938","177,981,836,522","221,803,323,120","334,359,125,203","331,324,244,713","384,848,409,222","443,593,644,360","501,198,993,038","563,448,812,305","610,494,274,849","677,737,524,616","737,655,548,337","804,163,210,239","872,735,098,858","965,527,760,136","1,080,675,931,200","1,143,936,903,640","1,239,644,584,736","1,300,624,102,966","1,332,810,989,283","1,350,052,635,938","1,395,304,632,217","1,434,306,510,692","1,475,250,833,603","1,552,982,941,858"
8,Albania,Lek,"Agriculture, hunting, forestry, fishing (ISIC A-B)","4,323,967,009","4,448,794,973","4,576,753,512","4,705,737,959","4,845,319,055","4,983,138,102","5,114,904,206","5,289,364,702","5,420,564,221","5,531,279,927","5,848,064,904","5,833,390,975","5,874,500,492","6,388,088,131","6,121,381,176","6,535,611,191","6,622,982,903","6,416,203,603","6,001,188,925","6,758,968,558","6,761,208,629","6,966,184,637","27,487,782,670","68,475,985,171","100,743,208,427","125,420,320,074","121,742,509,890","104,510,744,462","110,780,833,919","114,974,466,172","122,870,741,953","127,994,137,704","134,462,427,812","148,954,572,382","151,495,688,334","151,546,634,259","154,547,355,039","165,622,987,642","181,954,358,588","192,117,287,137","222,588,792,359","237,061,701,401","250,125,957,960","264,140,168,478","278,923,536,972","283,709,054,836","293,674,141,832","294,475,857,500"
8,Albania,Lek,"Mining, Manufacturing, Utilities (ISIC C-E)","3,973,327,576","4,088,128,469","4,205,046,384","4,324,623,957","4,452,817,884","4,576,247,735","4,704,145,465","4,860,623,665","4,967,417,196","5,109,661,312","5,361,171,973","5,300,440,269","5,561,401,432","5,545,881,092","5,574,769,972","5,616,379,987","5,848,915,375","6,101,035,568","6,099,138,028","6,161,412,105","6,528,250,332","5,492,417,905","8,925,701,188","18,129,155,831","24,133,224,832","28,133,501,068","34,285,736,786","30,923,839,519","31,502,930,933","35,273,807,307","40,402,941,862","43,337,155,302","41,767,839,783","55,956,331,058","66,378,022,533","78,340,756,931","84,490,491,384","90,626,289,384","100,951,793,320","108,162,321,386","148,887,514,490","153,071,763,661","153,667,724,399","172,462,458,453","179,946,027,628","184,395,739,029","179,868,741,568","197,494,299,594"
8,Albania,Lek,Manufacturing (ISIC D),"1,973,238,930","2,030,251,475","2,088,315,648","2,147,699,960","2,211,363,927","2,272,662,974","2,336,176,887","2,413,889,411","2,466,929,933","2,537,555,207","2,662,479,452","2,632,331,695","2,761,844,498","2,754,269,973","2,768,611,640","2,788,884,383","2,905,191,420","3,029,954,242","3,027,338,175","3,063,179,534","3,240,706,249","2,721,724,079","4,464,178,640","8,947,593,999","11,895,995,213","14,459,746,784","16,242,607,614","15,186,054,214","18,179,879,203","20,105,561,668","21,641,149,209","23,095,560,884","24,826,127,080","27,951,187,994","30,816,118,118","35,591,187,695","42,807,457,705","51,142,473,804","54,009,604,274","59,456,957,787","67,586,936,862","73,639,868,733","61,501,604,968","68,310,104,101","74,311,432,813","81,346,561,055","83,528,309,332","92,314,195,300"
8,Albania,Lek,Construction (ISIC F),"1,196,748,196","1,231,332,392","1,266,561,311","1,302,528,936","1,341,197,624","1,378,411,645","1,416,675,919","1,464,218,989","1,496,355,838","1,537,948,959","1,616,362,590","1,596,562,499","1,669,804,007","1,680,534,346","1,674,497,464","1,670,109,949","1,821,473,093","1,784,403,793","1,759,157,993","2,190,254,032","1,558,868,234","1,518,287,284","5,411,259,840","15,874,148,339","24,797,759,407","33,053,883,808","23,804,688,362","29,077,586,572","27,559,335,212","38,080,831,618","56,807,844,328","79,132,155,481","99,295,383,424","107,077,383,190","115,568,576,305","123,357,078,389","136,382,937,687","154,041,339,537","170,957,320,518","171,114,583,174","160,248,691,068","165,378,348,727","151,792,735,148","138,877,743,235","120,168,056,767","127,761,885,337","131,862,615,899","130,922,618,105"
8,Albania,Lek,"Wholesale, retail trade, restaurants and hotels (ISIC G-H)","1,061,490,182","1,091,272,849","1,122,810,411","1,156,880,172","1,185,726,322","1,222,997,599","1,265,401,368","1,276,556,014","1,341,938,228","1,401,387,943","1,307,728,953","1,555,034,024","1,594,152,729","1,486,446,833","1,486,967,602","1,465,772,547","1,490,749,352","1,425,084,577","1,485,334,793","1,681,153,323","1,052,174,621","1,210,971,185","4,208,955,977","11,083,040,967","16,757,258,124","20,703,162,312","65,343,098,738","65,396,623,144","74,959,575,927","94,040,805,901","94,064,654,170","95,674,493,849","96,195,904,716","97,992,324,961","103,041,631,440","111,000,440,124","116,063,864,689","128,936,968,582","142,655,067,347","149,735,955,873","157,482,340,470","163,371,589,678","168,102,526,288","171,145,550,165","179,299,249,853","180,307,696,525","189,480,547,185","202,434,966,909"
8,Albania,Lek,"Transport, storage and communication (ISIC I)","228,698,167","235,114,863","241,909,703","249,249,843","255,464,932","263,495,274","272,630,098","275,034,810","289,121,856","301,924,815","281,755,852","335,034,847","343,437,540","320,292,723","320,358,483","315,709,516","321,397,011","306,892,605","319,671,885","363,489,217","225,817,447","260,145,453","922,656,492","2,325,970,949","3,610,127,611","4,815,886,824","11,949,404,183","15,207,779,348","21,580,615,706","27,360,799,811","28,230,947,478","39,832,375,985","42,138,128,392","43,514,483,284","53,800,059,977","61,577,235,899","67,947,384,970","81,317,651,575","88,975,746,187","94,416,173,072","91,830,380,592","97,247,224,043","97,904,264,564","80,375,877,988","80,929,898,184","86,415,225,149","90,587,157,989","95,024,731,388"
8,Albania,Lek,Other Activities (ISIC J-P),"944,760,853","971,268,418","999,337,954","1,029,660,929","1,055,335,160","1,088,508,072","1,126,247,585","1,136,177,273","1,194,369,986","1,247,275,957","1,163,927,862","1,384,033,568","1,418,821,990","1,323,029,858","1,323,437,509","1,304,482,743","1,327,063,619","1,268,199,499","1,321,616,901","1,497,754,454","935,436,653","1,077,005,588","3,764,145,194","9,792,007,791","14,919,696,719","18,827,840,261","55,691,837,244","59,597,605,670","72,770,990,524","86,351,162,552","99,749,593,247","117,722,721,505","128,917,865,723","142,543,129,741","157,254,569,748","177,672,098,636","195,832,800,088","220,754,083,365","251,423,060,307","274,249,952,019","296,446,827,248","314,990,171,808","333,153,338,075","350,696,144,974","378,575,423,475","397,136,468,739","408,501,705,258","436,474,882,402"
8,Albania,Lek,Total Value Added,"11,728,991,983","12,065,911,964","12,412,419,274","12,768,681,796","13,135,860,976","13,512,798,427","13,900,004,641","14,301,975,453","14,709,767,325","15,129,478,913","15,579,012,136","16,004,496,183","16,462,118,191","16,744,272,983","16,501,412,205","16,908,065,933","17,432,581,352","17,301,819,645","16,986,108,525","18,653,031,689","17,061,755,915","16,525,012,052","50,720,501,361","125,680,309,048","184,961,275,121","230,954,594,346","312,817,275,203","304,714,178,713","339,154,282,222","396,081,873,360","442,126,723,038","503,693,039,825","542,777,549,849","596,038,224,616","647,538,548,337","703,494,244,239","755,264,833,858","841,299,320,086","936,917,346,267","989,796,272,661","1,077,484,546,226","1,131,120,799,316","1,154,746,546,433","1,177,697,943,293","1,217,842,192,879","1,259,726,069,615","1,293,974,909,730","1,356,827,355,900"
12,Algeria,Algerian Dinar,Final consumption expenditure,"18,572,971,187","20,010,997,445","23,481,177,078","24,909,554,848","31,670,037,165","39,443,857,592","45,202,834,357","56,237,599,781","65,507,801,870","76,002,882,497","92,576,708,752","113,587,969,136","126,282,609,181","140,946,704,210","165,278,721,245","185,757,045,790","140,946,704,210","212,981,305,274","279,374,980,798","336,461,193,633","403,896,572,139","547,499,397,158","733,451,319,119","870,780,584,422","1,101,956,284,347","1,455,757,429,066","1,741,296,822,908","1,891,127,147,056","2,061,394,394,733","2,215,431,397,188","2,275,465,430,849","2,473,521,123,429","2,689,707,618,885","2,903,822,000,000","3,217,920,700,000","3,418,909,200,000","3,650,447,400,000","4,052,822,600,000","4,791,796,200,000","5,353,284,800,000","6,181,324,200,000","7,563,404,000,000","8,504,463,800,000","8,956,651,800,000","9,674,393,200,000","10,457,291,200,000","11,104,882,900,000","11,614,649,000,000"
12,Algeria,Algerian Dinar,Household consumption expenditure (including Non-profit institutions serving households),"15,184,710,445","16,132,342,999","18,943,615,262","20,410,807,978","25,740,817,542","31,472,562,329","35,956,491,866","44,648,170,499","50,909,261,129","58,522,235,000","70,224,880,824","87,232,992,928","95,621,473,470","106,252,419,107","125,911,263,044","139,810,343,889","156,516,258,555","154,983,256,982","214,233,967,926","265,667,171,368","313,826,535,876","419,304,048,704","548,679,475,029","649,569,390,590","838,011,507,632","1,115,537,827,072","1,335,912,807,175","1,431,279,113,934","1,557,744,739,166","1,671,807,260,936","1,715,308,682,217","1,848,938,988,431","1,989,272,674,241","2,126,300,200,000","2,371,024,500,000","2,553,030,100,000","2,695,579,600,000","2,963,819,600,000","3,333,285,800,000","3,743,918,600,000","4,115,566,700,000","4,548,233,700,000","5,210,992,100,000","5,769,782,600,000","6,264,724,700,000","6,853,952,300,000","7,446,006,500,000","8,037,174,600,000"
